id_gen	symbol	log2FC_CRC_vs_Normal	adj-p-value_CRC_vs_Normal	vias_reactome	BP	MF	CC
ENSG00000061938	TNK2	-0.046270434124533466	0.6342184227452627		small GTPase mediated signal transduction, phosphorylation, cell surface receptor signaling pathway, regulation of clathrin-dependent endocytosis, endocytosis, protein phosphorylation, positive regulation of peptidyl-tyrosine phosphorylation	protein serine/threonine/tyrosine kinase activity, protein binding, ubiquitin protein ligase binding, WW domain binding, protein serine/threonine kinase activity, identical protein binding, protein serine kinase activity, protein tyrosine kinase activity, ATP binding, metal ion binding, GTPase inhibitor activity, epidermal growth factor receptor binding, non-membrane spanning protein tyrosine kinase activity	cytoplasmic vesicle membrane, clathrin-coated pit, perinuclear region of cytoplasm, cytosol, endosome, cytoophidium, adherens junction, cytoplasm, membrane, intracellular membrane-bounded organelle, clathrin-coated vesicle, plasma membrane, nucleus, Grb2-EGFR complex
ENSG00000179454	KLHL28	-0.05271434518357587	0.6343371485022407				
ENSG00000173517	PEAK1	0.04049184050135057	0.6355276473812207	RHOV GTPase cycle, Signaling by Rho GTPases, Miro GTPases and RHOBTB3, Signal Transduction, Signaling by Rho GTPases, RHOU GTPase cycle, RHO GTPase cycle	regulation of focal adhesion assembly, substrate adhesion-dependent cell spreading, focal adhesion assembly, protein phosphorylation, protein autophosphorylation, cell migration	protein kinase activity, protein binding, identical protein binding, ATP binding, non-membrane spanning protein tyrosine kinase activity	actin cytoskeleton, focal adhesion, cytoplasm
ENSG00000164651	SP8	0.05491773888274265	0.6355276473812207		proximal/distal pattern formation, regulation of transcription by RNA polymerase II, embryonic limb morphogenesis, dorsal/ventral pattern formation	sequence-specific double-stranded DNA binding, DNA-binding transcription factor activity, RNA polymerase II-specific, RNA polymerase II cis-regulatory region sequence-specific DNA binding, metal ion binding	nucleus, chromatin
ENSG00000144847	IGSF11	-0.04359045499958336	0.6358657058047469		homophilic cell adhesion via plasma membrane adhesion molecules, maintenance of protein location, positive regulation of long-term synaptic potentiation, cell-cell adhesion via plasma-membrane adhesion molecules, positive regulation of mini excitatory postsynaptic potential	ionotropic glutamate receptor binding, protein binding	excitatory synapse, plasma membrane, postsynaptic density, cell-cell junction
ENSG00000184209	SNRNP35	-0.062283402953847045	0.6358657058047469	Processing of Capped Intron-Containing Pre-mRNA, mRNA Splicing - Minor Pathway, mRNA Splicing, Metabolism of RNA	mRNA splicing, via spliceosome, RNA splicing	snRNA binding, mRNA binding	nucleoplasm, nucleus, U12-type spliceosomal complex, nucleolus
ENSG00000152223	EPG5	0.05805499653097845	0.6360003803100327		nucleotide transport, autophagosome maturation, endocytic recycling, cellular response to dsDNA, toll-like receptor 9 signaling pathway, endosome to lysosome transport		lysosome, perinuclear region of cytoplasm, cytoplasm
ENSG00000131747	TOP2A	0.04121836548378299	0.6360003803100327	SUMOylation of DNA replication proteins, SUMOylation, Mitotic G1 phase and G1/S transition, SUMO E3 ligases SUMOylate target proteins, Cell Cycle, Mitotic, Cell Cycle, Metabolism of proteins, Transcription of E2F targets under negative control by DREAM complex, G0 and Early G1, Post-translational protein modification	DNA damage response, female meiotic nuclear division, rhythmic process, DNA topological change, apoptotic chromosome condensation, regulation of circadian rhythm, negative regulation of DNA duplex unwinding, chromosome segregation, embryonic cleavage, positive regulation of apoptotic process, positive regulation of single stranded viral RNA replication via double stranded DNA intermediate, hematopoietic progenitor cell differentiation, sister chromatid segregation, DNA ligation, positive regulation of transcription by RNA polymerase II, resolution of meiotic recombination intermediates	ubiquitin binding, protein binding, RNA binding, magnesium ion binding, ATP-dependent activity, acting on DNA, protein homodimerization activity, DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity, DNA binding, protein heterodimerization activity, protein kinase C binding, ATP binding, DNA binding, bending, chromatin binding	ribonucleoprotein complex, chromosome, centromeric region, male germ cell nucleus, condensed chromosome, nucleolus, nucleoplasm, nuclear chromosome, cytoplasm, centriole, DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex, nucleus, protein-containing complex
ENSG00000265992	ESRG	0.04725807902640344	0.6386301506987885				
ENSG00000012048	BRCA1	0.07837128342203847	0.6386960855098034	Metalloprotease DUBs, Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA), Cellular responses to stress, Meiotic recombination, Neddylation, DNA Repair, Impaired BRCA2 binding to RAD51, Post-translational protein modification, Processing of DNA double-strand break ends, G2/M Checkpoints, Disease, HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA), Defective homologous recombination repair (HRR) due to BRCA2 loss of function, KEAP1-NFE2L2 pathway, Deubiquitination, Gene expression (Transcription), Presynaptic phase of homologous DNA pairing and strand exchange, Regulation of TP53 Activity through Phosphorylation, Cellular responses to stimuli, Metabolism of proteins, Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks, Nonhomologous End-Joining (NHEJ), SUMOylation of DNA damage response and repair proteins, Transcriptional Regulation by E2F6, TP53 Regulates Transcription of DNA Repair Genes, Meiotic synapsis, Diseases of DNA repair, Defective DNA double strand break response due to BARD1 loss of function, Defective homologous recombination repair (HRR) due to BRCA1 loss of function, Meiosis, Cell Cycle Checkpoints, Generic Transcription Pathway, Resolution of D-loop Structures through Holliday Junction Intermediates, Cell Cycle, HDR through Homologous Recombination (HRR), Homologous DNA Pairing and Strand Exchange, RNA Polymerase II Transcription, Defective homologous recombination repair (HRR) due to PALB2 loss of function, Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function, DNA Double Strand Break Response, Impaired BRCA2 binding to PALB2, DNA Double-Strand Break Repair, Transcriptional Regulation by TP53, Resolution of D-Loop Structures, SUMOylation, HDR through Single Strand Annealing (SSA), Reproduction, SUMO E3 ligases SUMOylate target proteins, Regulation of TP53 Activity, Homology Directed Repair, Diseases of DNA Double-Strand Break Repair, G2/M DNA damage checkpoint, Cellular response to chemical stress, Defective DNA double strand break response due to BRCA1 loss of function, Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function	DNA damage response, protein polyubiquitination, double-strand break repair via homologous recombination, dosage compensation by inactivation of X chromosome, homologous recombination, positive regulation of histone H3-K9 acetylation, regulation of gene expression by genomic imprinting, negative regulation of fatty acid biosynthetic process, negative regulation of centriole replication, DNA strand resection involved in replication fork processing, response to ionizing radiation, cellular response to indole-3-methanol, negative regulation of histone H3-K4 methylation, mitotic G2 DNA damage checkpoint signaling, positive regulation of vascular endothelial growth factor production, regulation of DNA methylation, positive regulation of transcription by RNA polymerase II, histone H2A K63-linked deubiquitination, negative regulation of cell cycle, response to estrogen, chordate embryonic development, protein K6-linked ubiquitination, positive regulation of histone H3-K4 methylation, positive regulation of histone H3-K9 methylation, positive regulation of histone H4-K16 acetylation, regulation of transcription by RNA polymerase II, regulation of DNA repair, intrinsic apoptotic signaling pathway in response to DNA damage, cellular response to tumor necrosis factor, positive regulation of histone H4-K20 methylation, negative regulation of extrinsic apoptotic signaling pathway via death domain receptors, negative regulation of histone acetylation, positive regulation of gene expression, localization, negative regulation of cell growth, protein ubiquitination, negative regulation of histone H3-K9 methylation, positive regulation of histone acetylation, negative regulation of reactive oxygen species metabolic process, postreplication repair, regulation of DNA damage checkpoint, negative regulation of DNA-templated transcription, histone H2A monoubiquitination, positive regulation of angiogenesis, centrosome cycle, double-strand break repair, positive regulation of DNA-templated transcription, chromosome segregation, positive regulation of DNA repair, positive regulation of protein ubiquitination, negative regulation of intracellular estrogen receptor signaling pathway, DNA repair, fatty acid biosynthetic process, regulation of cell cycle, mitotic G2/M transition checkpoint, cellular response to ionizing radiation, protein autoubiquitination	transcription cis-regulatory region binding, transcription coactivator activity, RNA binding, protein binding, ubiquitin protein ligase binding, identical protein binding, RNA polymerase binding, DNA binding, enzyme binding, damaged DNA binding, zinc ion binding, ubiquitin-protein transferase activity, tubulin binding, p53 binding	ribonucleoprotein complex, nuclear ubiquitin ligase complex, chromosome, nuclear body, nucleus, protein-containing complex, BRCA1-BARD1 complex, lateral element, BRCA1-A complex, BRCA1-C complex, DNA repair complex, male germ cell nucleus, nucleoplasm, intracellular non-membrane-bounded organelle, BRCA1-B complex, gamma-tubulin ring complex, cytoplasm, plasma membrane, ubiquitin ligase complex, XY body
ENSG00000120129	DUSP1	0.054859954032847824	0.6389982081115423	MAPK family signaling cascades, Negative regulation of MAPK pathway, MAPK1/MAPK3 signaling, Signal Transduction, RAF/MAP kinase cascade, RAF-independent MAPK1/3 activation	regulation of mitotic cell cycle spindle assembly checkpoint, peptidyl-threonine dephosphorylation, negative regulation of MAP kinase activity, negative regulation of cell adhesion, negative regulation of meiotic cell cycle, negative regulation of p38MAPK cascade, cellular response to chemokine, negative regulation of cell population proliferation, peptidyl-tyrosine dephosphorylation, endoderm formation, negative regulation of MAPK cascade, peptidyl-serine dephosphorylation, negative regulation of monocyte chemotaxis, cell cycle	protein tyrosine/serine/threonine phosphatase activity, protein binding, myosin phosphatase activity, protein tyrosine/threonine phosphatase activity, protein tyrosine phosphatase activity, protein serine/threonine phosphatase activity, MAP kinase tyrosine phosphatase activity, MAP kinase tyrosine/serine/threonine phosphatase activity, mitogen-activated protein kinase binding	nucleus, cytoplasm
